fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
969970fbe24945d0,e51ee8ded927fc51,Chris de la Rocha,L,0,0,0,58,98,58,39,61,102,58,43,0,7,0,0,52,82,55,25,5,11,3,9,1,5,0,5,47,91,53,33,9,7,5,6,2,0,0,0
969970fbe24945d0,72ffecf712673af1,Adam Milstead,W,0,0,0,39,116,59,58,43,119,59,61,0,0,7,0,25,107,57,52,9,8,2,5,5,1,0,1,33,100,58,47,6,14,1,9,0,2,0,2
1cbb930fb77a3781,edd02825c29028fe,Marco Polo Reyes,W,2,0,0,83,299,114,135,99,312,115,147,2,0,1,0,76,251,111,100,4,41,3,31,3,7,0,4,67,254,104,109,16,25,10,14,0,20,0,12
1cbb930fb77a3781,98a6b2361045898f,Dong Hyun Ma,L,0,0,0,135,197,164,83,147,214,165,99,0,3,0,2,100,187,151,76,31,7,10,4,4,3,3,3,109,171,145,67,14,26,11,16,12,0,8,0
f8b32aeb9b628d89,3dd92ff9fb0412b3,Ali Bagautinov,W,0,1,0,13,124,12,90,40,167,12,128,1,8,1,5,13,78,12,49,0,32,0,29,0,14,0,12,1,56,10,35,5,3,2,3,7,65,0,52
f8b32aeb9b628d89,c169545ab0825f44,Geane Herrera,L,0,0,2,90,25,34,13,128,52,39,40,5,2,3,1,49,25,29,13,29,0,3,0,12,0,2,0,35,11,21,1,3,7,0,5,52,7,13,7
caf3ca7fc0195412,6d4b63c767106d3a,Vicente Luque,W,0,0,1,12,54,14,25,13,87,14,51,0,5,0,4,8,38,13,14,3,6,1,3,1,10,0,8,9,31,14,13,3,3,0,2,0,20,0,10
caf3ca7fc0195412,74d35fbc9c6a61bd,Alvaro Herrera Mendoza,L,0,0,0,25,26,29,12,51,27,36,13,4,0,1,0,14,21,24,8,3,4,3,3,8,1,2,1,13,23,18,9,2,3,1,3,10,0,10,0
b3b5bd50fa34342c,e64b96c07d7ce999,Li Jingliang,W,0,1,0,5,15,4,6,15,20,4,11,2,1,0,1,1,13,4,5,1,1,0,0,3,1,0,1,4,10,4,1,1,0,0,0,0,5,0,5
b3b5bd50fa34342c,8c822811eedc11ad,Anton Zafir,L,0,0,0,6,9,9,5,11,19,9,15,1,2,0,2,5,5,8,1,0,1,1,1,1,3,0,3,1,8,9,4,0,1,0,1,5,0,0,0
433e3fd8782b6e0e,d1941565abf50b16,Jim Miller,W,0,0,0,1,26,4,8,1,32,4,13,0,1,0,1,0,26,4,8,0,0,0,0,1,0,0,0,1,8,4,1,0,0,0,0,0,18,0,7
433e3fd8782b6e0e,3be081c29bf734d9,Takanori Gomi,L,0,0,0,8,5,18,1,13,5,19,1,1,0,0,0,8,4,18,0,0,0,0,0,0,1,0,1,1,5,7,1,0,0,0,0,7,0,11,0
0864112e968630ea,cc7040fe76f0ef91,Devin Clark,L,1,0,1,18,20,13,14,20,37,13,30,0,1,0,1,6,13,12,7,5,7,0,7,7,0,1,0,12,12,12,8,3,4,1,3,3,4,0,3
0864112e968630ea,2b6d855c6e280fb1,Alex Nicholson,W,1,0,0,14,31,6,18,30,33,7,20,1,0,0,0,7,18,6,6,7,5,0,5,0,8,0,7,8,24,4,12,3,4,1,3,3,3,1,3
43fbc59edc7dfa9f,e5bda12faabfc850,Luis Henrique,W,0,0,1,14,43,20,20,66,141,29,77,0,7,1,1,8,39,18,16,4,4,1,4,2,0,1,0,6,15,16,4,7,9,4,4,1,19,0,12
43fbc59edc7dfa9f,75afb06215a07341,Dmitrii Smoliakov,L,0,0,0,20,34,23,14,77,95,64,66,1,1,6,0,16,26,23,8,4,5,0,4,0,3,0,2,4,22,11,6,4,11,5,7,12,1,7,1
09c092dc766fa3f9,49f78022126bf4a4,Cesar Arzamendia,L,0,0,1,22,27,20,17,25,27,21,17,0,0,0,0,20,21,20,11,1,5,0,5,1,1,0,1,8,23,11,14,2,4,2,3,12,0,7,0
09c092dc766fa3f9,d024ed963e8bf7ea,Damien Brown,W,2,0,0,17,42,10,22,17,46,10,25,0,0,0,0,11,40,10,20,5,1,0,1,1,1,0,1,14,19,9,8,3,4,1,2,0,19,0,12
02f4277726712796,01b352b6a9074d5c,Chase Sherman,L,0,0,0,113,166,117,59,114,167,117,60,0,0,0,0,111,120,117,26,2,14,0,7,0,32,0,26,110,164,116,58,3,2,1,1,0,0,0,0
02f4277726712796,ba1e6cb3d43f7430,Justin Ledet,W,0,0,0,59,230,107,113,60,231,107,114,0,0,0,0,26,228,94,111,7,2,7,2,26,0,6,0,58,226,106,110,1,4,1,3,0,0,0,0
41eb39f532e148d9,8f2deefe8c5dfb5d,Alberto Uda,L,0,0,0,10,9,4,4,50,27,18,21,1,2,0,1,10,8,4,3,0,1,0,1,0,0,0,0,2,5,2,1,0,0,0,0,8,4,2,3
41eb39f532e148d9,7acbb0972e75281a,Marvin Vettori,W,0,0,1,4,14,5,10,21,68,6,50,1,1,1,1,3,14,5,10,1,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,3,10,1,8
f7114bf73eec4022,68f6e96c5fa6e044,Jeremy Kennedy,W,0,0,0,28,71,32,27,83,94,35,43,0,14,2,5,7,51,18,16,16,15,12,8,5,5,2,3,13,45,24,15,15,23,7,11,0,3,1,1
f7114bf73eec4022,bf9bc96336922271,Alex Ricci,L,0,0,0,27,60,44,28,43,118,51,83,5,2,9,0,16,25,35,7,8,28,7,16,3,7,2,5,15,37,30,13,11,22,12,15,1,1,2,0
c5c1deb1607f69b4,9b7694d064a8a0ad,Rustam Khabilov,W,0,0,0,29,82,54,24,40,111,55,49,0,10,2,2,13,62,44,12,11,5,9,1,5,15,1,11,26,71,52,18,3,3,1,0,0,8,1,6
c5c1deb1607f69b4,159da492e000afbf,Leandro Silva,L,0,0,0,24,83,58,29,49,95,62,40,2,2,8,0,12,57,50,13,1,20,4,11,11,6,4,5,18,78,53,26,0,4,3,3,6,1,2,0
1c85f793ea4f9caa,813550bc53b15fb0,Yancy Medeiros,W,2,0,1,17,57,72,17,18,57,72,17,0,0,0,0,6,46,59,10,5,7,8,3,6,4,5,4,16,54,72,17,1,2,0,0,0,1,0,0
1c85f793ea4f9caa,ab850a77a0fa487d,Sean Spencer,L,0,0,0,17,89,40,17,17,90,40,18,0,0,0,0,10,65,36,6,3,13,4,5,4,11,0,6,17,88,37,16,0,1,2,1,0,0,1,0
96adba2273a13f46,80daefbed11ce998,Alejandro Perez,D,0,0,0,79,167,153,61,81,174,153,68,0,3,1,1,35,144,131,43,7,3,6,3,37,20,16,15,75,147,141,52,3,10,10,4,1,10,2,5
96adba2273a13f46,544d7460b3e44393,Albert Morales,D,0,0,0,61,232,106,79,68,234,106,81,1,1,2,0,43,166,101,35,3,13,0,7,15,53,5,37,52,216,95,75,4,13,6,3,5,3,5,1
fae3f395669b7285,00a3ff40c4b2cf21,Glaico Franca Moreira,L,0,0,0,41,102,49,43,109,133,63,71,5,0,14,0,35,98,48,42,0,4,1,1,6,0,0,0,23,68,40,15,3,33,2,27,15,1,7,1
fae3f395669b7285,84ff027394f7e470,Gregor Gillespie,W,0,0,0,43,90,59,41,71,172,62,109,0,19,0,5,42,83,56,35,1,1,3,0,0,6,0,6,15,63,53,23,27,5,6,3,1,22,0,15
98e3b4d05ecc36a2,9c42a0de8e012870,Kelly Faszholz,L,0,0,0,13,104,44,44,67,178,53,113,4,1,2,0,11,79,44,26,0,21,0,14,2,4,0,4,12,79,38,30,0,18,4,11,1,7,2,3
98e3b4d05ecc36a2,b9706f80d005036c,Ketlen Vieira,W,0,0,0,44,57,60,13,113,120,65,67,0,6,1,4,26,55,53,11,14,0,7,0,4,2,0,2,30,50,49,12,11,4,7,0,3,3,4,1
4efbd869aa0211d2,5713c1d2fac539ac,Cody East,L,0,0,0,52,47,29,21,109,68,40,40,5,3,1,3,41,43,28,17,7,0,1,0,4,4,0,4,10,38,11,15,6,5,6,4,36,4,12,2
4efbd869aa0211d2,fa6796c55d6c5440,Curtis Blaydes,W,0,0,0,21,81,26,52,40,149,28,109,3,6,0,5,17,69,26,41,0,8,0,7,4,4,0,4,15,21,23,10,4,12,1,6,2,48,2,36
1cca8ba792f1e1d9,cd01f0b768a32475,Jonathan Wilson,L,0,0,0,89,78,194,30,92,80,194,32,0,0,1,0,59,69,187,21,20,6,7,6,10,3,0,3,68,74,172,30,21,4,22,0,0,0,0,0
1cca8ba792f1e1d9,cd13728ae1151f46,Ion Cutelaba,W,0,0,0,30,283,48,89,32,286,48,92,0,1,0,0,21,246,48,59,6,27,0,20,3,10,0,10,30,240,44,68,0,43,4,21,0,0,0,0
ba7250ef080d1603,a8e6a69796280f17,Nate Marquardt,W,1,0,0,16,39,36,24,19,65,36,48,0,2,0,2,5,22,33,11,4,11,2,9,7,6,1,4,16,33,35,19,0,2,1,1,0,4,0,4
ba7250ef080d1603,eff47295daf721a6,Tamdan McCrory,L,0,0,0,24,52,15,16,48,55,17,19,2,0,0,0,11,38,11,5,9,6,2,4,4,8,2,7,19,51,14,16,1,1,1,0,4,0,0,0
958f6e5b79ff8c33,65ddc8a9ac4e8531,Keita Nakamura,L,0,0,0,34,58,86,24,45,113,86,64,1,6,0,5,24,53,81,21,6,5,4,3,4,0,1,0,25,46,76,16,5,5,7,3,4,7,3,5
958f6e5b79ff8c33,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,W,0,0,2,24,120,34,34,64,131,49,45,5,1,1,1,21,105,32,24,3,10,2,6,0,5,0,4,16,101,30,25,3,12,2,5,5,7,2,4
412735f3e0b66ea6,2f5cbecbbe18bac4,Shamil Abdurakhimov,W,0,0,0,33,128,65,47,36,135,65,52,0,8,0,1,21,91,58,21,7,10,5,6,5,27,2,20,24,108,59,39,9,16,6,7,0,4,0,1
412735f3e0b66ea6,03f982ca3735070c,Walt Harris,L,0,0,1,47,98,81,33,52,101,83,36,1,0,7,0,21,79,70,21,6,12,4,7,20,7,7,5,39,83,69,24,7,15,9,9,1,0,3,0
11b369120409d2aa,ed209f6618c82e41,Hacran Dias,L,0,0,1,45,69,79,25,72,91,79,46,1,13,1,4,34,60,73,20,3,6,3,2,8,3,3,3,24,60,59,20,1,2,3,1,20,7,17,4
11b369120409d2aa,8fd808923cffff82,Andre Fili,W,1,1,0,25,124,44,45,46,151,45,72,4,2,9,1,20,107,40,34,2,6,4,3,3,11,0,8,20,83,40,24,1,4,1,1,4,37,3,20
a27a9b7b8194e8fc,b0bd0c5425668b8f,Henrique da Silva,W,0,1,1,50,76,74,44,96,85,81,53,0,0,0,0,42,44,72,17,4,27,2,23,4,5,0,4,27,49,61,25,11,20,7,16,12,7,6,3
a27a9b7b8194e8fc,2d447cc91bdaa545,Joachim Christensen,L,1,0,0,44,124,32,50,53,177,32,96,0,0,0,0,17,114,27,42,23,6,4,4,4,4,1,4,25,88,24,27,16,18,4,11,3,18,4,12
b43dfe6743160a66,d2bc285ead803db0,Louis Smolka,L,0,0,0,8,13,3,7,21,23,3,17,1,1,0,1,7,12,3,6,1,1,0,1,0,0,0,0,3,8,1,2,1,0,0,0,4,5,2,5
b43dfe6743160a66,792be9a24df82ed6,Brandon Moreno,W,0,0,2,7,11,6,8,17,24,6,21,1,1,0,1,6,10,6,7,1,1,0,1,0,0,0,0,2,4,6,3,0,1,0,1,5,6,0,4
21b361d723fcf3cd,6da99156486ed6c2,Joshua Burkman,L,0,0,0,65,126,84,47,80,129,85,50,0,4,2,1,31,74,75,12,14,19,6,8,20,33,3,27,62,120,82,42,2,6,1,5,1,0,1,0
21b361d723fcf3cd,47cd337b86b1af92,Zak Ottow,W,0,0,1,47,149,79,65,50,165,79,80,1,2,3,0,12,106,62,31,8,20,11,14,27,23,6,20,42,144,78,62,5,3,1,2,0,2,0,1
5948876f1d80c21a,6d4b63c767106d3a,Vicente Luque,W,1,0,0,5,22,12,11,5,22,12,11,0,0,1,0,4,22,11,11,0,0,1,0,1,0,0,0,5,18,12,8,0,4,0,3,0,0,0,0
5948876f1d80c21a,4b8fb0453a596b8e,Hector Urbina,L,0,0,0,11,17,11,5,11,17,11,5,0,1,0,0,11,15,11,4,0,1,0,0,0,1,0,1,8,17,10,5,3,0,1,0,0,0,0,0
1afa8d6ae4d8a5b2,cd7763bcadb5d4c8,Alan Patrick,W,0,0,1,2,12,7,7,56,75,9,60,0,8,0,5,2,11,7,7,0,1,0,0,0,0,0,0,0,6,7,3,0,0,0,0,2,6,0,4
1afa8d6ae4d8a5b2,31a13532e724ca2b,Stevie Ray,L,0,0,1,7,9,5,2,60,65,15,56,5,0,3,0,7,9,4,2,0,0,1,0,0,0,0,0,3,7,3,0,0,0,0,0,4,2,2,2
3a8cc4cda195d758,b6e6c3b1dcaae0a1,Will Brooks,L,0,0,0,48,17,11,16,80,37,22,29,4,8,6,4,21,2,6,2,11,10,1,9,16,5,4,5,6,5,4,5,28,10,5,9,14,2,2,2
3a8cc4cda195d758,57b10fca4f9c9a7a,Alex Oliveira,W,0,0,1,16,59,1,48,29,102,8,80,4,10,4,4,2,27,0,21,9,12,1,11,5,20,0,16,5,10,0,6,9,33,1,28,2,16,0,14
8793208907eca67f,c268b2cfebccf652,John Lineker,W,0,0,0,101,322,90,93,101,323,90,94,0,0,6,0,56,223,84,47,26,84,4,35,19,15,2,11,98,300,88,83,3,22,2,10,0,0,0,0
8793208907eca67f,99506df1af6c8b3b,John Dodson,L,0,0,0,93,191,229,101,94,191,229,101,0,6,0,0,47,140,176,56,35,30,49,26,11,21,4,19,83,186,217,98,10,5,12,3,0,0,0,0
0e9b7e682e0a79f1,5866fc86183a9fb8,Erick Silva,W,1,1,2,41,116,60,55,44,125,62,62,1,0,3,0,27,98,52,41,8,12,6,8,6,6,2,6,30,79,51,36,2,3,1,2,9,34,8,17
0e9b7e682e0a79f1,9ccf8371fd80d45d,Luan Chagas,L,2,0,0,55,101,61,41,62,106,63,44,0,4,0,1,41,79,57,27,8,14,4,8,6,8,0,6,36,81,43,30,2,3,1,2,17,17,17,9
0408a452fb5c3e14,94527830000ab715,Rani Yahya,W,0,1,1,20,18,14,10,121,28,23,19,1,11,3,7,10,11,12,4,3,2,0,2,7,5,2,4,5,17,12,9,0,1,0,1,15,0,2,0
0408a452fb5c3e14,64788ee44b062ded,Michinori Tanaka,L,0,2,0,10,34,8,20,19,144,9,121,7,4,4,1,4,22,7,10,2,3,0,3,4,9,1,7,9,17,8,5,1,0,0,0,0,17,0,15
39c16381a9722735,b102c26727306ab6,Jussier Formiga,W,0,0,2,13,34,52,8,119,90,69,55,0,3,2,1,7,27,46,2,4,3,4,2,2,4,2,4,8,32,43,6,3,1,4,1,2,1,5,1
39c16381a9722735,f53c1f4ceeed8c08,Dustin Ortiz,L,0,2,0,8,65,26,13,55,188,35,119,1,2,2,0,2,53,25,7,2,8,1,4,4,4,0,2,6,51,26,8,1,7,0,3,1,7,0,2
6f2a4a2f769eb9e3,23024fdfc966410a,Gilbert Burns,L,0,0,0,67,122,102,46,70,122,106,46,5,4,2,1,30,94,83,24,15,15,11,13,22,13,8,9,63,112,93,40,2,9,3,5,2,1,6,1
6f2a4a2f769eb9e3,e51fcd9cd84c0b93,Michel Prazeres,W,0,0,0,46,169,76,67,46,176,76,70,1,7,3,5,24,113,70,30,13,26,2,15,9,30,4,22,40,156,72,63,5,5,4,2,1,8,0,2
c29b63d6cd2ba413,fa37628269132d1a,Godofredo Pepey,W,0,0,2,6,39,12,24,17,43,13,27,0,2,0,1,6,36,12,22,0,3,0,2,0,0,0,0,6,26,12,14,0,11,0,10,0,2,0,0
c29b63d6cd2ba413,1971869b7e054261,Mike de la Torre,L,0,0,0,24,18,15,6,27,30,16,17,1,0,1,0,22,18,14,6,2,0,1,0,0,0,0,0,14,18,12,6,10,0,1,0,0,0,2,0
66b8f3426f36fdf7,dea070ed4a2a8281,Thiago Santos,L,0,0,0,5,9,3,2,7,11,3,4,1,0,1,0,5,8,3,1,0,1,0,1,0,0,0,0,1,8,2,1,2,0,1,0,2,1,0,1
66b8f3426f36fdf7,b9664eae2ac75262,Eric Spicely,W,0,0,1,2,8,7,5,4,10,7,7,0,2,0,1,1,8,7,5,1,0,0,0,0,0,0,0,1,3,7,1,0,3,0,2,1,2,0,2
845907142e023077,a8283a4f415e1eb9,Francisco Trinaldo,W,0,0,0,33,67,51,32,38,85,52,42,0,3,0,1,10,48,42,16,11,16,8,13,12,3,1,3,28,51,46,20,4,11,5,7,1,5,0,5
845907142e023077,e5010b1b94ca5755,Paul Felder,L,0,0,0,32,84,35,33,42,90,43,38,1,0,2,0,16,52,32,10,13,19,3,11,3,13,0,12,20,74,31,28,7,9,4,4,5,1,0,1
5c5ed0416e881faf,3f7c14c7eca7195d,Roy Nelson,W,1,0,0,27,66,34,36,46,68,35,38,0,1,2,0,7,54,28,25,9,5,6,4,11,7,0,7,24,48,32,20,3,13,2,11,0,5,0,5
5c5ed0416e881faf,8349d55cdecd393a,Antonio Silva,L,0,0,0,36,61,30,27,38,81,30,46,0,2,1,0,25,35,29,7,4,15,1,9,7,11,0,11,20,56,28,24,11,5,2,3,5,0,0,0
50935ae1627fc89b,2c99576fefe53c7c,Renan Barao,W,0,0,0,39,151,102,64,54,152,103,64,0,3,0,3,25,98,94,27,10,22,7,14,4,31,1,23,32,142,101,58,6,9,1,6,1,0,0,0
50935ae1627fc89b,64360e618823a8e4,Phillipe Nover,L,0,0,0,64,141,87,39,64,157,88,54,3,0,0,0,27,119,71,25,14,17,8,10,23,5,8,4,58,133,84,32,6,7,3,6,0,1,0,1
76c5f66afe6ab192,634bb0de2eb043b4,Cristiane Justino,W,0,0,0,14,127,9,84,24,144,11,100,0,2,1,2,2,85,6,49,11,39,3,32,1,3,0,3,1,46,3,26,13,38,3,31,0,43,3,27
76c5f66afe6ab192,2eeaefbfc7f9fcff,Lina Lansberg,L,0,0,0,84,23,43,14,100,35,44,24,2,1,0,0,49,8,36,2,32,14,7,11,3,1,0,1,26,4,20,1,31,16,7,13,27,3,16,0
30b33d032605c885,8163cd7de0342652,Erick Montano,L,0,0,0,12,41,18,21,18,87,18,60,1,8,2,2,8,25,16,11,3,5,2,1,1,11,0,9,7,26,16,9,4,9,2,8,1,6,0,4
30b33d032605c885,c6aee362c7a7d482,Randy Brown,W,0,0,1,21,30,20,12,60,36,27,18,2,3,6,1,11,24,14,8,1,5,4,3,9,1,2,1,9,23,17,7,8,6,1,4,4,1,2,1
187681b2843174b5,36549928f90f1d36,Jose Quinonez,W,2,0,0,44,131,92,56,66,159,93,76,0,7,0,5,26,98,80,39,7,31,10,15,11,2,2,2,38,105,83,43,6,10,6,5,0,16,3,8
187681b2843174b5,0778f94eb5d588a5,Joey Gomez,L,1,0,0,56,136,75,44,76,159,83,66,5,0,2,0,39,106,59,26,15,17,16,7,2,13,0,11,43,121,62,38,5,12,5,6,8,3,8,0
c87d2569da8d4305,52e76bb4b3e852f3,Antonio Carlos Junior,W,0,1,1,6,60,11,32,15,142,11,94,0,14,0,7,1,47,8,24,5,11,3,6,0,2,0,2,4,38,11,13,2,2,0,1,0,20,0,18
c87d2569da8d4305,cc98d857b148e33a,Leonardo Guimaraes,L,0,0,2,32,17,28,6,94,26,48,15,7,0,7,0,24,9,23,1,6,8,5,5,2,0,0,0,13,15,25,4,1,2,1,2,18,0,2,0
4df1d3183929d021,94508d80e1f885fc,Augusto Montano,L,0,0,0,66,149,83,67,118,154,92,72,3,0,1,0,55,77,78,12,4,16,4,7,7,56,1,48,53,149,81,67,0,0,1,0,13,0,1,0
4df1d3183929d021,b1b0729d27936f2f,Belal Muhammad,W,0,0,0,67,149,82,66,72,210,82,118,0,4,0,3,12,133,65,55,7,8,9,4,48,8,8,7,67,134,82,53,0,1,0,0,0,14,0,13
4f6f7f1ad8954bb6,436f970c9ea9169c,Gabriel Benitez,W,1,0,1,19,101,51,39,19,101,51,39,0,0,1,0,12,75,49,21,4,9,2,4,3,17,0,14,18,91,47,31,1,3,4,2,0,7,0,6
4f6f7f1ad8954bb6,b8aef0faf4ce9b31,Sam Sicilia,L,0,0,0,39,70,62,19,39,70,62,19,0,1,0,0,21,61,54,12,4,6,5,4,14,3,3,3,31,65,60,18,2,5,1,1,6,0,1,0
00b7497b02b3b2bb,4bd6b4800070b069,Chas Skelly,W,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
00b7497b02b3b2bb,4a1329cc8eb0928a,Maximo Blanco,L,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
144b0c1dd6c909f3,c8097968da5e5f13,Chris Wade,L,0,4,2,12,17,7,5,51,61,32,42,4,0,0,0,5,9,7,2,7,5,0,0,0,3,0,3,7,13,7,3,0,0,0,0,5,4,0,2
144b0c1dd6c909f3,275aca31f61ba28c,Islam Makhachev,W,0,2,2,5,19,12,12,42,83,19,51,0,4,0,4,2,12,7,5,0,7,5,7,3,0,0,0,3,14,10,7,0,0,0,0,2,5,2,5
054f1423ba7c121e,1c86754617d9813a,Roan Carneiro,W,0,1,0,28,70,106,33,45,80,108,43,0,6,0,2,11,59,99,24,6,9,3,7,11,2,4,2,21,65,104,28,4,5,0,5,3,0,2,0
054f1423ba7c121e,6e0273f9478be71e,Kenny Robertson,L,0,2,0,33,134,37,28,43,153,37,45,2,0,4,0,24,110,35,11,7,9,2,6,2,15,0,11,28,125,37,21,5,4,0,4,0,5,0,3
0596fc5eba5c1fe0,e5c9de15bb58b1c6,Evan Dunham,W,0,0,2,58,279,98,144,63,330,98,185,0,9,3,3,43,262,87,132,10,17,11,12,5,0,0,0,48,242,92,116,6,16,3,14,4,21,3,14
0596fc5eba5c1fe0,814ff3018127e8fc,Rick Glenn,L,0,0,0,144,156,135,58,185,161,145,63,3,3,6,0,132,130,130,43,12,21,5,10,0,5,0,5,116,140,126,48,14,9,2,6,14,7,7,4
f4cdc944e27c2cd2,65578a75fa7900e3,Uriah Hall,L,0,0,0,4,3,3,1,15,6,3,4,0,0,3,0,3,2,3,0,1,1,0,1,0,0,0,0,1,3,0,1,3,0,0,0,0,0,3,0
f4cdc944e27c2cd2,b1a3e0aca758b322,Derek Brunson,W,1,0,0,1,7,2,4,4,18,2,15,0,3,0,0,0,6,2,3,1,1,0,1,0,0,0,0,1,1,2,1,0,3,0,3,0,3,0,0
692241119228cc82,029eaff01e6bb8f0,Dustin Poirier,L,0,0,0,14,12,23,6,14,12,23,6,0,0,0,0,10,9,16,4,1,0,5,0,3,3,2,2,10,12,22,6,0,0,0,0,4,0,1,0
692241119228cc82,511e82663651438d,Michael Johnson,W,1,0,0,6,37,6,14,6,37,6,14,0,0,0,0,4,26,5,10,0,6,0,1,2,5,1,3,6,32,6,10,0,0,0,0,0,5,0,4
5d5abb5dade718de,519e4fe37ce9ff75,Drew Dober,W,1,0,0,10,41,20,20,10,45,20,23,0,1,0,0,6,34,19,14,1,3,0,2,3,4,1,4,9,29,20,15,1,10,0,4,0,2,0,1
5d5abb5dade718de,e45cfa47f504033a,Jason Gonzalez,L,0,0,0,20,30,21,10,23,30,22,10,0,0,1,0,14,25,20,6,2,1,1,1,4,4,0,3,15,29,14,9,4,1,6,1,1,0,1,0
9b1386a28b81bcd5,6fb1ba67bef41b37,Nik Lentz,W,0,0,1,16,50,15,38,42,97,23,80,0,6,1,5,10,43,12,32,1,5,2,5,5,2,1,1,14,19,13,10,0,2,1,2,2,29,1,26
9b1386a28b81bcd5,443f60bec7c3c3d5,Michael McBride,L,0,0,0,38,31,12,16,80,65,17,42,5,1,1,0,32,22,11,10,5,3,0,1,1,6,1,5,10,27,9,14,2,1,0,0,26,3,3,2
c8ca99d1adc5448d,0c6d9ea8306c029e,Brad Tavares,W,0,0,0,26,100,55,46,39,112,56,58,1,0,6,0,12,65,40,21,10,16,10,9,4,19,5,16,20,79,52,30,6,20,3,15,0,1,0,1
c8ca99d1adc5448d,0c5c66ddd1886b83,Caio Magalhaes,L,0,0,1,46,81,54,26,58,95,54,39,0,7,0,1,21,52,44,12,9,20,7,10,16,9,3,4,30,72,49,20,15,9,5,6,1,0,0,0
e9ffcf05270a320a,f72465a784c1b084,Jessica Eye,L,0,0,0,49,199,101,52,69,210,101,63,0,0,3,0,32,164,87,29,4,16,5,8,13,19,9,15,44,191,100,47,5,8,1,5,0,0,0,0
e9ffcf05270a320a,673ea7dcc786b1b3,Bethe Correia,W,0,0,0,52,150,147,49,63,170,147,69,0,3,0,0,29,119,135,32,8,9,8,4,15,22,4,13,47,144,144,44,5,6,3,5,0,0,0,0
52bc6927e80aca5d,6a1901c62ab3870f,Jessica Andrade,W,0,0,1,13,28,13,20,23,58,13,44,0,3,0,2,3,18,13,10,4,10,0,10,6,0,0,0,8,3,11,2,4,6,1,6,1,19,1,12
52bc6927e80aca5d,12f91bfa8f1f723b,Joanne Calderwood,L,0,0,0,20,26,8,13,44,36,14,23,2,0,1,0,10,16,8,3,10,4,0,4,0,6,0,6,2,19,1,8,6,5,0,4,12,2,7,1
971d9fa5947a4bb7,78114b7199cef90c,Urijah Faber,L,0,0,0,54,112,106,22,55,113,107,23,0,4,0,0,21,94,92,11,9,9,11,5,24,9,3,6,50,109,104,19,4,3,2,3,0,0,0,0
971d9fa5947a4bb7,9c907996820d2d69,Jimmie Rivera,W,0,0,0,22,160,90,54,23,162,90,55,0,0,4,0,11,113,83,21,5,20,4,9,6,27,3,24,19,154,90,50,3,6,0,4,0,0,0,0
26e6a2705a1e9e72,a8c9d16fe2a14d72,CM Punk,L,0,0,0,20,1,12,0,26,8,13,6,1,0,0,0,20,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,12,0
26e6a2705a1e9e72,9e50097a89442158,Mickey Gall,W,0,0,2,0,32,1,20,6,39,2,26,0,1,0,1,0,32,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,20
409bcfacb259999a,492b202d2064e7a9,Fabricio Werdum,W,1,0,1,37,142,106,84,38,166,106,107,0,3,0,0,27,91,96,41,4,32,7,24,6,19,3,19,35,123,105,66,2,10,0,10,0,9,1,8
409bcfacb259999a,3236bf606fe9fa5b,Travis Browne,L,0,0,0,84,143,58,37,107,144,59,38,0,0,3,0,41,123,50,27,24,11,8,4,19,9,0,6,66,140,57,35,10,2,0,2,8,1,1,0
19df0d0cb1269fa7,d28dee5c705991df,Stipe Miocic,W,0,0,0,9,60,8,34,9,60,8,34,0,1,0,1,5,55,5,31,3,5,3,3,1,0,0,0,7,36,7,16,2,9,1,6,0,15,0,12
19df0d0cb1269fa7,b4ad3a06ee4d660c,Alistair Overeem,L,1,0,1,34,17,26,9,34,17,26,9,1,0,0,0,31,10,24,5,3,6,2,3,0,1,0,1,16,14,20,7,6,3,3,2,12,0,3,0
d38cd293a0c3fdfd,06827d70c53ff0d9,Scott Askham,L,0,0,2,88,106,68,37,121,120,69,49,1,3,5,0,39,62,59,8,21,33,1,21,28,11,8,8,57,83,57,23,30,22,10,13,1,1,1,1
d38cd293a0c3fdfd,0a1942069c9ad6b6,Jack Hermansson,W,0,0,0,37,156,69,88,49,190,71,121,0,6,3,1,8,98,54,39,21,22,12,21,8,36,3,28,23,114,60,57,13,40,9,30,1,2,0,1
